,participant,task,trial,current_state,choice,reward
1701,84.0,0,201,0,0,1
1702,84.0,0,202,999,0,0
1703,84.0,0,203,1,0,1
1704,84.0,0,204,999,0,0
1705,84.0,0,205,0,1,1
1706,84.0,0,206,999,0,0
1707,84.0,0,207,0,1,1
1708,84.0,0,208,999,0,0
1709,84.0,0,209,0,1,0
1710,84.0,0,210,999,0,0
1711,84.0,0,211,0,0,1
1712,84.0,0,212,999,0,0
1713,84.0,0,213,0,0,1
1714,84.0,0,214,999,0,0
1715,84.0,0,215,0,0,0
1716,84.0,0,216,999,0,0
1717,84.0,0,217,0,0,1
1718,84.0,0,218,999,0,0
1719,84.0,0,219,1,0,0
1720,84.0,0,220,999,0,0
1721,84.0,0,221,0,0,0
1722,84.0,0,222,999,0,0
1723,84.0,0,223,0,1,0
1724,84.0,0,224,999,0,0
1725,84.0,0,225,0,0,1
1726,84.0,0,226,999,0,0
1727,84.0,0,227,1,0,0
1728,84.0,0,228,999,0,0
1729,84.0,0,229,0,0,0
1730,84.0,0,230,999,0,0
1731,84.0,0,231,0,1,0
1732,84.0,0,232,999,0,0
1733,84.0,0,233,0,0,0
1734,84.0,0,234,999,0,0
1735,84.0,0,235,0,1,0
1736,84.0,0,236,999,0,0
1737,84.0,0,237,1,1,1
1738,84.0,0,238,999,0,0
1739,84.0,0,239,0,1,0
1740,84.0,0,240,999,0,0
1741,84.0,0,241,0,0,1
1742,84.0,0,242,999,0,0
1743,84.0,0,243,0,0,1
1744,84.0,0,244,999,0,0
1745,84.0,0,245,0,0,1
1746,84.0,0,246,999,0,0
1747,84.0,0,247,0,0,0
1748,84.0,0,248,999,0,0
1749,84.0,0,249,0,1,0
1750,85.0,0,0,999,0,0
1751,85.0,0,1,0,0,0
1752,85.0,0,2,999,0,0
1753,85.0,0,3,1,1,1
1754,85.0,0,4,999,0,0
1755,85.0,0,5,1,1,0
1756,85.0,0,6,999,0,0
1757,85.0,0,7,0,0,0
1758,85.0,0,8,999,0,0
1759,85.0,0,9,1,1,0
1760,85.0,0,10,999,0,0
1761,85.0,0,11,0,0,0
1762,85.0,0,12,999,0,0
1763,85.0,0,13,0,0,0
1764,85.0,0,14,999,0,0
1765,85.0,0,15,0,0,0
1766,85.0,0,16,999,0,0
1767,85.0,0,17,1,0,0
1768,85.0,0,18,999,0,0
1769,85.0,0,19,0,0,1
1770,85.0,0,20,999,0,0
1771,85.0,0,21,1,1,1
1772,85.0,0,22,999,0,0
1773,85.0,0,23,0,0,1
1774,85.0,0,24,999,0,0
1775,85.0,0,25,0,0,1
1776,85.0,0,26,999,0,0
1777,85.0,0,27,0,0,0
1778,85.0,0,28,999,0,0
1779,85.0,0,29,0,0,0
1780,85.0,0,30,999,0,0
1781,85.0,0,31,0,0,0
1782,85.0,0,32,999,0,0
1783,85.0,0,33,0,0,0
1784,85.0,0,34,999,0,0
1785,85.0,0,35,0,0,1
1786,85.0,0,36,999,0,0
1787,85.0,0,37,0,0,0
1788,85.0,0,38,999,0,0
1789,85.0,0,39,1,1,1
1790,85.0,0,40,999,0,0
1791,85.0,0,41,1,1,0
1792,85.0,0,42,999,0,0
1793,85.0,0,43,0,0,1
1794,85.0,0,44,999,0,0
1795,85.0,0,45,1,1,1
1796,85.0,0,46,999,0,0
1797,85.0,0,47,0,0,0
1798,85.0,0,48,999,0,0
1799,85.0,0,49,1,1,0
1800,85.0,0,50,999,0,0
1801,85.0,0,51,0,0,0
1802,85.0,0,52,999,0,0
1803,85.0,0,53,1,1,0
1804,85.0,0,54,999,0,0
1805,85.0,0,55,0,0,1
1806,85.0,0,56,999,0,0
1807,85.0,0,57,0,0,0
1808,85.0,0,58,999,0,0
1809,85.0,0,59,0,0,0
1810,85.0,0,60,999,0,0
1811,85.0,0,61,1,0,0
1812,85.0,0,62,999,0,0
1813,85.0,0,63,0,0,1
1814,85.0,0,64,999,0,0
1815,85.0,0,65,1,1,1
1816,85.0,0,66,999,0,0
1817,85.0,0,67,0,0,0
1818,85.0,0,68,999,0,0
1819,85.0,0,69,0,0,0
1820,85.0,0,70,999,0,0
1821,85.0,0,71,1,1,1
1822,85.0,0,72,999,0,0
1823,85.0,0,73,1,1,1
1824,85.0,0,74,999,0,0
1825,85.0,0,75,1,1,1
1826,85.0,0,76,999,0,0
1827,85.0,0,77,0,0,0
1828,85.0,0,78,999,0,0
1829,85.0,0,79,0,0,0
1830,85.0,0,80,999,0,0
1831,85.0,0,81,0,0,0
1832,85.0,0,82,999,0,0
1833,85.0,0,83,0,0,0
1834,85.0,0,84,999,0,0
1835,85.0,0,85,0,0,0
1836,85.0,0,86,999,0,0
1837,85.0,0,87,0,0,0
1838,85.0,0,88,999,0,0
1839,85.0,0,89,1,1,0
1840,85.0,0,90,999,0,0
1841,85.0,0,91,0,0,1
1842,85.0,0,92,999,0,0
1843,85.0,0,93,0,0,0
1844,85.0,0,94,999,0,0
1845,85.0,0,95,0,0,0
1846,85.0,0,96,999,0,0
1847,85.0,0,97,1,1,0
1848,85.0,0,98,999,0,0
1849,85.0,0,99,0,0,0
1850,85.0,0,100,999,0,0
1851,85.0,0,101,0,0,1
1852,85.0,0,102,999,0,0
1853,85.0,0,103,0,0,1
1854,85.0,0,104,999,0,0
1855,85.0,0,105,1,1,1
1856,85.0,0,106,999,0,0
1857,85.0,0,107,0,0,1
1858,85.0,0,108,999,0,0
1859,85.0,0,109,1,1,0
1860,85.0,0,110,999,0,0
1861,85.0,0,111,1,1,0
1862,85.0,0,112,999,0,0
1863,85.0,0,113,0,0,1
1864,85.0,0,114,999,0,0
1865,85.0,0,115,1,1,1
1866,85.0,0,116,999,0,0
1867,85.0,0,117,1,1,1
1868,85.0,0,118,999,0,0
1869,85.0,0,119,1,1,1
1870,85.0,0,120,999,0,0
1871,85.0,0,121,0,0,1
1872,85.0,0,122,999,0,0
1873,85.0,0,123,0,0,0
1874,85.0,0,124,999,0,0
1875,85.0,0,125,0,0,0
1876,85.0,0,126,999,0,0
1877,85.0,0,127,0,0,0
1878,85.0,0,128,999,0,0
1879,85.0,0,129,0,0,0
1880,85.0,0,130,999,0,0
1881,85.0,0,131,1,1,1
1882,85.0,0,132,999,0,0
1883,85.0,0,133,0,0,1
1884,85.0,0,134,999,0,0
1885,85.0,0,135,0,0,1
1886,85.0,0,136,999,0,0
1887,85.0,0,137,1,1,1
1888,85.0,0,138,999,0,0
1889,85.0,0,139,1,1,1
1890,85.0,0,140,999,0,0
1891,85.0,0,141,0,0,1
1892,85.0,0,142,999,0,0
1893,85.0,0,143,1,1,1
1894,85.0,0,144,999,0,0
1895,85.0,0,145,0,0,0
1896,85.0,0,146,999,0,0
1897,85.0,0,147,0,0,1
1898,85.0,0,148,999,0,0
1899,85.0,0,149,0,0,1
1900,85.0,0,150,999,0,0
1901,85.0,0,151,0,0,0
1902,85.0,0,152,999,0,0
1903,85.0,0,153,1,1,0
1904,85.0,0,154,999,0,0
1905,85.0,0,155,0,0,0
1906,85.0,0,156,999,0,0
1907,85.0,0,157,0,0,0
1908,85.0,0,158,999,0,0
1909,85.0,0,159,1,1,1
1910,85.0,0,160,999,0,0
1911,85.0,0,161,1,1,1
1912,85.0,0,162,999,0,0
1913,85.0,0,163,1,1,1
1914,85.0,0,164,999,0,0
1915,85.0,0,165,0,0,0
1916,85.0,0,166,999,0,0
1917,85.0,0,167,1,1,0
1918,85.0,0,168,999,0,0
1919,85.0,0,169,0,0,0
1920,85.0,0,170,999,0,0
1921,85.0,0,171,1,1,1
1922,85.0,0,172,999,0,0
1923,85.0,0,173,0,0,0
1924,85.0,0,174,999,0,0
1925,85.0,0,175,0,0,1
1926,85.0,0,176,999,0,0
1927,85.0,0,177,0,0,1
1928,85.0,0,178,999,0,0
1929,85.0,0,179,1,1,0
1930,85.0,0,180,999,0,0
1931,85.0,0,181,1,1,0
1932,85.0,0,182,999,0,0
1933,85.0,0,183,0,0,0
1934,85.0,0,184,999,0,0
1935,85.0,0,185,0,0,0
1936,85.0,0,186,999,0,0
1937,85.0,0,187,0,0,0
1938,85.0,0,188,999,0,0
1939,85.0,0,189,0,0,0
1940,85.0,0,190,999,0,0
1941,85.0,0,191,1,1,0
1942,85.0,0,192,999,0,0
1943,85.0,0,193,0,0,0
1944,85.0,0,194,999,0,0
1945,85.0,0,195,1,1,1
1946,85.0,0,196,999,0,0
1947,85.0,0,197,0,0,0
1948,85.0,0,198,999,0,0
1949,85.0,0,199,0,0,0
1950,85.0,0,200,999,0,0
1951,85.0,0,201,1,1,1
1952,85.0,0,202,999,0,0
1953,85.0,0,203,0,0,1
1954,85.0,0,204,999,0,0
1955,85.0,0,205,0,0,1
1956,85.0,0,206,999,0,0
1957,85.0,0,207,0,0,0
1958,85.0,0,208,999,0,0
1959,85.0,0,209,1,1,0
1960,85.0,0,210,999,0,0
1961,85.0,0,211,0,0,1
1962,85.0,0,212,999,0,0
1963,85.0,0,213,0,0,0
1964,85.0,0,214,999,0,0
1965,85.0,0,215,0,0,1
1966,85.0,0,216,999,0,0
1967,85.0,0,217,1,1,0
1968,85.0,0,218,999,0,0
1969,85.0,0,219,1,1,1
1970,85.0,0,220,999,0,0
1971,85.0,0,221,0,0,0
1972,85.0,0,222,999,0,0
1973,85.0,0,223,0,0,1
1974,85.0,0,224,999,0,0
1975,85.0,0,225,1,1,1
1976,85.0,0,226,999,0,0
1977,85.0,0,227,1,1,0
1978,85.0,0,228,999,0,0
1979,85.0,0,229,1,1,1
1980,85.0,0,230,999,0,0
1981,85.0,0,231,0,0,1
1982,85.0,0,232,999,0,0
1983,85.0,0,233,0,0,1
1984,85.0,0,234,999,0,0
1985,85.0,0,235,1,1,1
1986,85.0,0,236,999,0,0
1987,85.0,0,237,0,0,1
1988,85.0,0,238,999,0,0
1989,85.0,0,239,0,0,1
1990,85.0,0,240,999,0,0
1991,85.0,0,241,0,0,1
1992,85.0,0,242,999,0,0
1993,85.0,0,243,1,1,1
1994,85.0,0,244,999,0,0
1995,85.0,0,245,0,0,0
1996,85.0,0,246,999,0,0
1997,85.0,0,247,0,0,1
1998,85.0,0,248,999,0,0
1999,85.0,0,249,0,0,1
2000,90.0,0,0,999,0,0
2001,90.0,0,1,0,0,1
2002,90.0,0,2,999,0,0
2003,90.0,0,3,0,0,1
2004,90.0,0,4,999,0,0
2005,90.0,0,5,0,0,0
2006,90.0,0,6,999,1,0
2007,90.0,0,7,1,0,0
2008,90.0,0,8,999,0,0
2009,90.0,0,9,0,1,1
2010,90.0,0,10,999,0,0
2011,90.0,0,11,0,1,0
2012,90.0,0,12,999,1,0
2013,90.0,0,13,1,1,1
2014,90.0,0,14,999,1,0
2015,90.0,0,15,0,0,1
2016,90.0,0,16,999,1,0
2017,90.0,0,17,1,0,0
2018,90.0,0,18,999,1,0
2019,90.0,0,19,1,1,0
2020,90.0,0,20,999,0,0
2021,90.0,0,21,0,0,0
2022,90.0,0,22,999,0,0
2023,90.0,0,23,1,0,0
2024,90.0,0,24,999,1,0
2025,90.0,0,25,0,1,0
2026,90.0,0,26,999,0,0
2027,90.0,0,27,0,1,1
2028,90.0,0,28,999,0,0
2029,90.0,0,29,0,1,0
2030,90.0,0,30,999,0,0
2031,90.0,0,31,0,1,1
2032,90.0,0,32,999,0,0
2033,90.0,0,33,0,1,1
2034,90.0,0,34,999,0,0
2035,90.0,0,35,0,1,1
2036,90.0,0,36,999,0,0
2037,90.0,0,37,0,1,1
2038,90.0,0,38,999,0,0
2039,90.0,0,39,0,1,0
2040,90.0,0,40,999,0,0
2041,90.0,0,41,0,1,1
2042,90.0,0,42,999,0,0
2043,90.0,0,43,0,1,0
2044,90.0,0,44,999,1,0
2045,90.0,0,45,1,0,0
2046,90.0,0,46,999,1,0
2047,90.0,0,47,1,0,1
2048,90.0,0,48,999,1,0
2049,90.0,0,49,0,0,0
2050,90.0,0,50,999,1,0
2051,90.0,0,51,1,0,0
2052,90.0,0,52,999,0,0
2053,90.0,0,53,0,1,0
2054,90.0,0,54,999,0,0
2055,90.0,0,55,1,1,1
2056,90.0,0,56,999,0,0
2057,90.0,0,57,0,0,1
2058,90.0,0,58,999,0,0
2059,90.0,0,59,1,1,1
2060,90.0,0,60,999,0,0
2061,90.0,0,61,1,1,1
2062,90.0,0,62,999,0,0
2063,90.0,0,63,1,1,0
2064,90.0,0,64,999,0,0
2065,90.0,0,65,0,0,1
2066,90.0,0,66,999,0,0
2067,90.0,0,67,0,0,1
2068,90.0,0,68,999,0,0
2069,90.0,0,69,0,0,0
2070,90.0,0,70,999,1,0
2071,90.0,0,71,0,0,1
2072,90.0,0,72,999,1,0
2073,90.0,0,73,1,0,1
2074,90.0,0,74,999,1,0
2075,90.0,0,75,1,0,0
2076,90.0,0,76,999,1,0
2077,90.0,0,77,1,1,0
2078,90.0,0,78,999,0,0
2079,90.0,0,79,0,0,0
2080,90.0,0,80,999,0,0
2081,90.0,0,81,1,0,1
2082,90.0,0,82,999,0,0
2083,90.0,0,83,0,0,0
2084,90.0,0,84,999,0,0
2085,90.0,0,85,0,1,1
2086,90.0,0,86,999,0,0
2087,90.0,0,87,0,1,1
2088,90.0,0,88,999,0,0
2089,90.0,0,89,1,1,1
2090,90.0,0,90,999,0,0
2091,90.0,0,91,0,1,0
2092,90.0,0,92,999,0,0
2093,90.0,0,93,0,1,0
2094,90.0,0,94,999,0,0
2095,90.0,0,95,1,1,0
2096,90.0,0,96,999,0,0
2097,90.0,0,97,1,0,0
2098,90.0,0,98,999,1,0
2099,90.0,0,99,1,1,1
2100,90.0,0,100,999,1,0
2101,90.0,0,101,0,0,1
2102,90.0,0,102,999,1,0
2103,90.0,0,103,0,0,0
2104,90.0,0,104,999,1,0
2105,90.0,0,105,1,0,0
2106,90.0,0,106,999,1,0
2107,90.0,0,107,0,1,0
2108,90.0,0,108,999,0,0
2109,90.0,0,109,0,0,0
2110,90.0,0,110,999,0,0
2111,90.0,0,111,1,0,1
2112,90.0,0,112,999,0,0
2113,90.0,0,113,1,0,1
2114,90.0,0,114,999,0,0
2115,90.0,0,115,1,0,0
2116,90.0,0,116,999,0,0
2117,90.0,0,117,0,0,0
2118,90.0,0,118,999,0,0
2119,90.0,0,119,0,1,1
2120,90.0,0,120,999,0,0
2121,90.0,0,121,1,0,0
2122,90.0,0,122,999,0,0
2123,90.0,0,123,0,1,1
2124,90.0,0,124,999,0,0
2125,90.0,0,125,0,1,1
2126,90.0,0,126,999,0,0
2127,90.0,0,127,1,1,1
2128,90.0,0,128,999,0,0
2129,90.0,0,129,1,1,0
2130,90.0,0,130,999,0,0
2131,90.0,0,131,0,0,1
2132,90.0,0,132,999,0,0
2133,90.0,0,133,0,1,0
2134,90.0,0,134,999,0,0
2135,90.0,0,135,1,1,1
2136,90.0,0,136,999,0,0
2137,90.0,0,137,0,0,1
2138,90.0,0,138,999,0,0
2139,90.0,0,139,0,0,0
2140,90.0,0,140,999,0,0
2141,90.0,0,141,1,1,1
2142,90.0,0,142,999,0,0
2143,90.0,0,143,0,1,1
2144,90.0,0,144,999,0,0
2145,90.0,0,145,0,1,1
2146,90.0,0,146,999,0,0
2147,90.0,0,147,0,1,0
2148,90.0,0,148,999,0,0
2149,90.0,0,149,0,0,0
2150,90.0,0,150,999,0,0
2151,90.0,0,151,0,1,0
2152,90.0,0,152,999,0,0
2153,90.0,0,153,1,0,1
2154,90.0,0,154,999,0,0
2155,90.0,0,155,1,0,1
2156,90.0,0,156,999,0,0
2157,90.0,0,157,0,0,0
2158,90.0,0,158,999,0,0
2159,90.0,0,159,1,0,0
2160,90.0,0,160,999,0,0
2161,90.0,0,161,0,1,1
2162,90.0,0,162,999,0,0
2163,90.0,0,163,0,1,1
2164,90.0,0,164,999,0,0
2165,90.0,0,165,0,1,1
2166,90.0,0,166,999,0,0
2167,90.0,0,167,0,1,0
2168,90.0,0,168,999,0,0
2169,90.0,0,169,1,0,0
2170,90.0,0,170,999,0,0
2171,90.0,0,171,1,0,0
2172,90.0,0,172,999,0,0
2173,90.0,0,173,0,0,1
2174,90.0,0,174,999,0,0
2175,90.0,0,175,1,0,0
2176,90.0,0,176,999,0,0
2177,90.0,0,177,1,1,0
2178,90.0,0,178,999,0,0
2179,90.0,0,179,0,0,0
2180,90.0,0,180,999,0,0
2181,90.0,0,181,0,1,0
2182,90.0,0,182,999,1,0
2183,90.0,0,183,0,0,1
2184,90.0,0,184,999,1,0
2185,90.0,0,185,1,0,1
2186,90.0,0,186,999,1,0
2187,90.0,0,187,0,0,0
2188,90.0,0,188,999,1,0
2189,90.0,0,189,1,1,1
2190,90.0,0,190,999,1,0
2191,90.0,0,191,0,0,0
2192,90.0,0,192,999,1,0
2193,90.0,0,193,1,0,1
2194,90.0,0,194,999,1,0
2195,90.0,0,195,1,0,1
2196,90.0,0,196,999,1,0
2197,90.0,0,197,1,0,1
2198,90.0,0,198,999,1,0
2199,90.0,0,199,1,0,1
2200,90.0,0,200,999,1,0
2201,90.0,0,201,0,1,1
2202,90.0,0,202,999,1,0
2203,90.0,0,203,0,1,1
2204,90.0,0,204,999,1,0
2205,90.0,0,205,1,0,1
2206,90.0,0,206,999,1,0
2207,90.0,0,207,0,1,1
2208,90.0,0,208,999,1,0
2209,90.0,0,209,1,0,1
2210,90.0,0,210,999,1,0
2211,90.0,0,211,0,1,0
2212,90.0,0,212,999,1,0
2213,90.0,0,213,0,0,0
2214,90.0,0,214,999,1,0
2215,90.0,0,215,1,0,1
2216,90.0,0,216,999,1,0
2217,90.0,0,217,1,0,1
2218,90.0,0,218,999,1,0
2219,90.0,0,219,1,0,1
2220,90.0,0,220,999,1,0
2221,90.0,0,221,1,0,1
2222,90.0,0,222,999,1,0
2223,90.0,0,223,0,1,1
2224,90.0,0,224,999,1,0
2225,90.0,0,225,1,0,0
2226,90.0,0,226,999,1,0
2227,90.0,0,227,1,1,1
2228,90.0,0,228,999,1,0
2229,90.0,0,229,0,1,1
2230,90.0,0,230,999,1,0
2231,90.0,0,231,1,1,1
2232,90.0,0,232,999,1,0
2233,90.0,0,233,0,1,1
2234,90.0,0,234,999,1,0
2235,90.0,0,235,1,1,0
2236,90.0,0,236,999,1,0
2237,90.0,0,237,1,0,1
2238,90.0,0,238,999,1,0
2239,90.0,0,239,1,0,0
2240,90.0,0,240,999,1,0
2241,90.0,0,241,1,0,1
2242,90.0,0,242,999,1,0
2243,90.0,0,243,0,1,1
2244,90.0,0,244,999,1,0
2245,90.0,0,245,1,0,1
2246,90.0,0,246,999,1,0
2247,90.0,0,247,1,0,1
2248,90.0,0,248,999,1,0
2249,90.0,0,249,1,0,0
2250,98.0,0,0,999,1,0
2251,98.0,0,1,1,0,1
2252,98.0,0,2,999,1,0
2253,98.0,0,3,1,0,1
2254,98.0,0,4,999,1,0
2255,98.0,0,5,1,0,1
2256,98.0,0,6,999,1,0
2257,98.0,0,7,0,0,0
2258,98.0,0,8,999,1,0
2259,98.0,0,9,1,0,1
2260,98.0,0,10,999,1,0
2261,98.0,0,11,1,0,1
2262,98.0,0,12,999,1,0
2263,98.0,0,13,1,0,1
2264,98.0,0,14,999,1,0
2265,98.0,0,15,1,0,0
2266,98.0,0,16,999,1,0
2267,98.0,0,17,1,1,0
2268,98.0,0,18,999,0,0
2269,98.0,0,19,1,0,1
2270,98.0,0,20,999,1,0
2271,98.0,0,21,0,1,1
2272,98.0,0,22,999,0,0
2273,98.0,0,23,0,1,1
2274,98.0,0,24,999,0,0
2275,98.0,0,25,0,1,0
2276,98.0,0,26,999,0,0
2277,98.0,0,27,0,1,1
2278,98.0,0,28,999,0,0
2279,98.0,0,29,1,1,0
2280,98.0,0,30,999,0,0
2281,98.0,0,31,0,1,1
2282,98.0,0,32,999,0,0
2283,98.0,0,33,0,1,0
2284,98.0,0,34,999,0,0
2285,98.0,0,35,0,1,0
2286,98.0,0,36,999,0,0
2287,98.0,0,37,0,0,0
2288,98.0,0,38,999,0,0
2289,98.0,0,39,0,1,1
2290,98.0,0,40,999,0,0
2291,98.0,0,41,0,1,1
2292,98.0,0,42,999,0,0
2293,98.0,0,43,0,1,0
2294,98.0,0,44,999,0,0
2295,98.0,0,45,0,0,0
2296,98.0,0,46,999,0,0
2297,98.0,0,47,0,0,0
2298,98.0,0,48,999,0,0
2299,98.0,0,49,0,1,1
2300,98.0,0,50,999,0,0
2301,98.0,0,51,1,0,1
2302,98.0,0,52,999,0,0
2303,98.0,0,53,0,0,1
2304,98.0,0,54,999,0,0
2305,98.0,0,55,0,0,0
2306,98.0,0,56,999,0,0
2307,98.0,0,57,0,0,1
2308,98.0,0,58,999,0,0
2309,98.0,0,59,1,1,0
2310,98.0,0,60,999,0,0
2311,98.0,0,61,0,1,0
2312,98.0,0,62,999,0,0
2313,98.0,0,63,0,1,0
2314,98.0,0,64,999,0,0
2315,98.0,0,65,0,0,0
2316,98.0,0,66,999,0,0
2317,98.0,0,67,0,1,1
2318,98.0,0,68,999,0,0
2319,98.0,0,69,1,0,1
2320,98.0,0,70,999,0,0
2321,98.0,0,71,1,0,0
2322,98.0,0,72,999,0,0
2323,98.0,0,73,1,0,0
2324,98.0,0,74,999,0,0
2325,98.0,0,75,0,0,0
2326,98.0,0,76,999,0,0
2327,98.0,0,77,0,0,0
2328,98.0,0,78,999,0,0
2329,98.0,0,79,1,0,0
2330,98.0,0,80,999,0,0
2331,98.0,0,81,0,1,0
2332,98.0,0,82,999,0,0
2333,98.0,0,83,0,0,1
2334,98.0,0,84,999,0,0
2335,98.0,0,85,0,0,1
2336,98.0,0,86,999,0,0
2337,98.0,0,87,0,0,1
2338,98.0,0,88,999,0,0
2339,98.0,0,89,0,0,0
2340,98.0,0,90,999,0,0
2341,98.0,0,91,0,1,0
2342,98.0,0,92,999,0,0
2343,98.0,0,93,0,0,0
2344,98.0,0,94,999,0,0
2345,98.0,0,95,0,0,1
2346,98.0,0,96,999,0,0
2347,98.0,0,97,1,0,0
2348,98.0,0,98,999,0,0
2349,98.0,0,99,0,1,1
2350,98.0,0,100,999,0,0
2351,98.0,0,101,0,1,1
2352,98.0,0,102,999,0,0
2353,98.0,0,103,0,1,1
2354,98.0,0,104,999,0,0
2355,98.0,0,105,0,1,0
2356,98.0,0,106,999,0,0
2357,98.0,0,107,0,1,1
2358,98.0,0,108,999,0,0
2359,98.0,0,109,0,1,0
2360,98.0,0,110,999,0,0
2361,98.0,0,111,1,0,1
2362,98.0,0,112,999,0,0
2363,98.0,0,113,1,0,0
2364,98.0,0,114,999,0,0
2365,98.0,0,115,0,1,0
2366,98.0,0,116,999,0,0
2367,98.0,0,117,0,1,0
2368,98.0,0,118,999,0,0
2369,98.0,0,119,0,0,1
2370,98.0,0,120,999,0,0
2371,98.0,0,121,0,0,1
2372,98.0,0,122,999,0,0
2373,98.0,0,123,0,0,1
2374,98.0,0,124,999,0,0
2375,98.0,0,125,0,0,0
2376,98.0,0,126,999,0,0
2377,98.0,0,127,0,0,0
2378,98.0,0,128,999,0,0
2379,98.0,0,129,0,1,0
2380,98.0,0,130,999,0,0
2381,98.0,0,131,0,1,1
2382,98.0,0,132,999,0,0
2383,98.0,0,133,0,1,1
2384,98.0,0,134,999,0,0
2385,98.0,0,135,1,0,1
2386,98.0,0,136,999,0,0
2387,98.0,0,137,0,1,1
2388,98.0,0,138,999,0,0
2389,98.0,0,139,1,0,0
2390,98.0,0,140,999,0,0
2391,98.0,0,141,0,1,1
2392,98.0,0,142,999,0,0
2393,98.0,0,143,0,1,0
2394,98.0,0,144,999,0,0
2395,98.0,0,145,1,1,1
2396,98.0,0,146,999,0,0
2397,98.0,0,147,0,0,1
2398,98.0,0,148,999,0,0
2399,98.0,0,149,0,0,1
2400,98.0,0,150,999,0,0
2401,98.0,0,151,1,0,0
2402,98.0,0,152,999,0,0
2403,98.0,0,153,1,0,0
2404,98.0,0,154,999,0,0
2405,98.0,0,155,1,1,0
2406,98.0,0,156,999,0,0
2407,98.0,0,157,0,1,0
2408,98.0,0,158,999,0,0
2409,98.0,0,159,0,1,1
2410,98.0,0,160,999,0,0
2411,98.0,0,161,0,1,0
2412,98.0,0,162,999,0,0
2413,98.0,0,163,0,1,1
2414,98.0,0,164,999,0,0
2415,98.0,0,165,0,1,1
2416,98.0,0,166,999,0,0
2417,98.0,0,167,0,1,1
2418,98.0,0,168,999,0,0
2419,98.0,0,169,1,1,1
2420,98.0,0,170,999,0,0
2421,98.0,0,171,0,1,0
2422,98.0,0,172,999,0,0
2423,98.0,0,173,1,1,0
2424,98.0,0,174,999,0,0
2425,98.0,0,175,0,1,1
2426,98.0,0,176,999,0,0
2427,98.0,0,177,1,0,0
2428,98.0,0,178,999,0,0
2429,98.0,0,179,0,1,1
2430,98.0,0,180,999,0,0
2431,98.0,0,181,0,1,1
2432,98.0,0,182,999,0,0
2433,98.0,0,183,1,1,1
2434,98.0,0,184,999,0,0
2435,98.0,0,185,1,0,1
2436,98.0,0,186,999,0,0
2437,98.0,0,187,0,1,0
2438,98.0,0,188,999,0,0
2439,98.0,0,189,0,1,1
2440,98.0,0,190,999,0,0
2441,98.0,0,191,1,1,0
2442,98.0,0,192,999,0,0
2443,98.0,0,193,1,0,1
2444,98.0,0,194,999,0,0
2445,98.0,0,195,0,1,1
2446,98.0,0,196,999,0,0
2447,98.0,0,197,1,0,0
2448,98.0,0,198,999,0,0
2449,98.0,0,199,0,1,0
2450,98.0,0,200,999,0,0
2451,98.0,0,201,1,0,1
2452,98.0,0,202,999,0,0
2453,98.0,0,203,0,1,1
2454,98.0,0,204,999,0,0
2455,98.0,0,205,0,1,1
2456,98.0,0,206,999,0,0
2457,98.0,0,207,1,0,0
2458,98.0,0,208,999,0,0
2459,98.0,0,209,1,0,1
2460,98.0,0,210,999,0,0
2461,98.0,0,211,0,1,1
2462,98.0,0,212,999,0,0
2463,98.0,0,213,1,1,0
2464,98.0,0,214,999,0,0
2465,98.0,0,215,0,1,0
2466,98.0,0,216,999,0,0
2467,98.0,0,217,0,0,1
2468,98.0,0,218,999,0,0
2469,98.0,0,219,0,0,0
2470,98.0,0,220,999,0,0
2471,98.0,0,221,0,0,1
2472,98.0,0,222,999,0,0
2473,98.0,0,223,0,0,0
2474,98.0,0,224,999,0,0
2475,98.0,0,225,0,0,1
2476,98.0,0,226,999,0,0
2477,98.0,0,227,0,0,1
2478,98.0,0,228,999,0,0
2479,98.0,0,229,0,0,0
2480,98.0,0,230,999,0,0
2481,98.0,0,231,0,1,1
2482,98.0,0,232,999,0,0
2483,98.0,0,233,0,1,1
2484,98.0,0,234,999,0,0
2485,98.0,0,235,0,1,0
2486,98.0,0,236,999,0,0
2487,98.0,0,237,0,1,1
2488,98.0,0,238,999,0,0
2489,98.0,0,239,0,1,1
2490,98.0,0,240,999,0,0
2491,98.0,0,241,0,1,0
2492,98.0,0,242,999,0,0
2493,98.0,0,243,0,1,0
2494,98.0,0,244,999,0,0
2495,98.0,0,245,0,0,1
2496,98.0,0,246,999,0,0
2497,98.0,0,247,1,0,1
2498,98.0,0,248,999,0,0
2499,98.0,0,249,1,0,0
2500,106.0,0,0,999,0,0
2501,106.0,0,1,0,0,0
2502,106.0,0,2,999,1,0
2503,106.0,0,3,1,1,0
2504,106.0,0,4,999,0,0
2505,106.0,0,5,0,0,1
2506,106.0,0,6,999,0,0
2507,106.0,0,7,0,0,1
2508,106.0,0,8,999,0,0
2509,106.0,0,9,0,0,0
2510,106.0,0,10,999,1,0
2511,106.0,0,11,1,0,1
2512,106.0,0,12,999,1,0
2513,106.0,0,13,1,0,1
2514,106.0,0,14,999,1,0
2515,106.0,0,15,1,0,1
2516,106.0,0,16,999,1,0
2517,106.0,0,17,1,0,1
2518,106.0,0,18,999,1,0
2519,106.0,0,19,1,0,0
2520,106.0,0,20,999,1,0
2521,106.0,0,21,0,0,0
2522,106.0,0,22,999,0,0
