state_left,state_right,choice,current_state,reward,multiplied_reward,stake_level,participant,reward.0.0,reward.0.1,reward.1.0,reward.1.1,task,trial
1,0,1,1,0.0,0.0,5,43,0.496559043,0.490960948,0.462600404,0.407289815,1,395
0,1,1,999,0.0,0.0,1,43,0.498491504,0.493037819,0.476210163,0.417378019,1,396
1,0,1,1,1.0,1.0,1,43,0.498491504,0.493037819,0.476210163,0.417378019,1,397
0,1,0,999,0.0,0.0,5,43,0.530758401,0.471065787,0.464934465,0.437968714,1,398
0,1,0,0,1.0,5.0,5,43,0.530758401,0.471065787,0.464934465,0.437968714,1,399
1,0,1,999,0.0,0.0,1,44,0.75,0.25,0.6,0.4,1,0
0,1,0,0,0.0,0.0,1,44,0.75,0.25,0.6,0.4,1,1
0,1,1,999,0.0,0.0,1,44,0.739844492,0.277637612,0.602627297,0.435555962,1,2
1,0,1,1,0.0,0.0,1,44,0.739844492,0.277637612,0.602627297,0.435555962,1,3
1,0,1,999,0.0,0.0,1,44,0.744436975,0.285252113,0.648048261,0.475919972,1,4
0,1,0,0,1.0,1.0,1,44,0.744436975,0.285252113,0.648048261,0.475919972,1,5
0,1,1,999,0.0,0.0,1,44,0.749343863,0.257531464,0.64237639,0.511976585,1,6
1,0,0,0,1.0,1.0,1,44,0.749343863,0.257531464,0.64237639,0.511976585,1,7
0,1,1,999,0.0,0.0,1,44,0.733109026,0.269960693,0.648595552,0.554853256,1,8
0,1,0,1,1.0,1.0,1,44,0.733109026,0.269960693,0.648595552,0.554853256,1,9
1,0,1,999,0.0,0.0,1,44,0.717254537,0.257106242,0.639304954,0.530177436,1,10
0,1,0,0,0.0,0.0,1,44,0.717254537,0.257106242,0.639304954,0.530177436,1,11
1,0,1,999,0.0,0.0,1,44,0.680101397,0.257816454,0.634273265,0.481278108,1,12
1,0,0,1,0.0,0.0,1,44,0.680101397,0.257816454,0.634273265,0.481278108,1,13
1,0,0,999,0.0,0.0,1,44,0.697374708,0.250004643,0.676662039,0.520714178,1,14
0,1,0,0,1.0,1.0,1,44,0.697374708,0.250004643,0.676662039,0.520714178,1,15
1,0,0,999,0.0,0.0,1,44,0.748803383,0.266741921,0.700245113,0.518499884,1,16
0,1,0,0,1.0,1.0,1,44,0.748803383,0.266741921,0.700245113,0.518499884,1,17
1,0,0,999,0.0,0.0,1,44,0.735593351,0.256212838,0.724114587,0.504203842,1,18
1,0,1,1,0.0,0.0,1,44,0.735593351,0.256212838,0.724114587,0.504203842,1,19
0,1,0,999,0.0,0.0,5,44,0.743997725,0.256269904,0.722580114,0.449167483,1,20
1,0,0,1,1.0,5.0,5,44,0.743997725,0.256269904,0.722580114,0.449167483,1,21
1,0,0,999,0.0,0.0,5,44,0.718419305,0.25352946,0.706299922,0.437215063,1,22
0,1,0,0,1.0,5.0,5,44,0.718419305,0.25352946,0.706299922,0.437215063,1,23
0,1,0,999,0.0,0.0,1,44,0.710768295,0.254095661,0.733150999,0.420403144,1,24
1,0,0,1,1.0,1.0,1,44,0.710768295,0.254095661,0.733150999,0.420403144,1,25
1,0,0,999,0.0,0.0,1,44,0.730426994,0.277829263,0.740714616,0.425368726,1,26
1,0,0,0,1.0,1.0,1,44,0.730426994,0.277829263,0.740714616,0.425368726,1,27
1,0,0,999,0.0,0.0,5,44,0.731302353,0.256242245,0.7171228,0.441329542,1,28
1,0,0,0,1.0,5.0,5,44,0.731302353,0.256242245,0.7171228,0.441329542,1,29
1,0,0,999,0.0,0.0,5,44,0.737521515,0.273496429,0.71329952,0.449010407,1,30
1,0,0,0,1.0,5.0,5,44,0.737521515,0.273496429,0.71329952,0.449010407,1,31
1,0,0,999,0.0,0.0,5,44,0.745019117,0.283379341,0.742665325,0.427676484,1,32
1,0,0,1,1.0,5.0,5,44,0.745019117,0.283379341,0.742665325,0.427676484,1,33
1,0,0,999,0.0,0.0,1,44,0.717298467,0.272166982,0.747451763,0.405402596,1,34
0,1,0,0,0.0,0.0,1,44,0.717298467,0.272166982,0.747451763,0.405402596,1,35
1,0,0,999,0.0,0.0,5,44,0.690561465,0.277286016,0.740516172,0.390428997,1,36
1,0,0,1,1.0,5.0,5,44,0.690561465,0.277286016,0.740516172,0.390428997,1,37
1,0,0,999,0.0,0.0,1,44,0.722037324,0.255663156,0.689875977,0.435542242,1,38
0,1,0,1,0.0,0.0,1,44,0.722037324,0.255663156,0.689875977,0.435542242,1,39
1,0,1,999,0.0,0.0,1,44,0.700244905,0.259620064,0.707149288,0.443573798,1,40
0,1,1,1,1.0,1.0,1,44,0.700244905,0.259620064,0.707149288,0.443573798,1,41
1,0,1,999,0.0,0.0,1,44,0.680305135,0.283519582,0.70509004,0.420443297,1,42
0,1,1,0,0.0,0.0,1,44,0.680305135,0.283519582,0.70509004,0.420443297,1,43
0,1,1,999,0.0,0.0,5,44,0.687919635,0.274940824,0.739973627,0.405183573,1,44
0,1,0,1,1.0,5.0,5,44,0.687919635,0.274940824,0.739973627,0.405183573,1,45
0,1,1,999,0.0,0.0,5,44,0.687381211,0.271755135,0.742441509,0.391557726,1,46
1,0,0,1,0.0,0.0,5,44,0.687381211,0.271755135,0.742441509,0.391557726,1,47
1,0,0,999,0.0,0.0,5,44,0.636050538,0.260542776,0.721378944,0.452907409,1,48
1,0,0,0,1.0,5.0,5,44,0.636050538,0.260542776,0.721378944,0.452907409,1,49
1,0,0,999,0.0,0.0,5,44,0.616192455,0.275912853,0.717271374,0.49020101,1,50
0,1,0,0,1.0,5.0,5,44,0.616192455,0.275912853,0.717271374,0.49020101,1,51
1,0,0,999,0.0,0.0,5,44,0.645613027,0.297990499,0.703656594,0.484996787,1,52
0,1,0,1,0.0,0.0,5,44,0.645613027,0.297990499,0.703656594,0.484996787,1,53
0,1,1,999,0.0,0.0,1,44,0.6296415,0.324066448,0.651102641,0.500604057,1,54
0,1,0,1,1.0,1.0,1,44,0.6296415,0.324066448,0.651102641,0.500604057,1,55
1,0,1,999,0.0,0.0,1,44,0.586531971,0.302274029,0.64027616,0.509388,1,56
0,1,0,1,1.0,1.0,1,44,0.586531971,0.302274029,0.64027616,0.509388,1,57
0,1,-1,999,0.0,0.0,1,44,0.573727249,0.287101578,0.642647041,0.512742221,1,58
1,2,1,-1,0.0,0.0,1,44,0.573727249,0.287101578,0.642647041,0.512742221,1,59
1,0,1,999,0.0,0.0,5,44,0.577202176,0.269561145,0.634996031,0.519360628,1,60
1,0,0,1,1.0,5.0,5,44,0.577202176,0.269561145,0.634996031,0.519360628,1,61
0,1,1,999,0.0,0.0,5,44,0.587585239,0.279444057,0.614982182,0.539334297,1,62
0,1,0,0,1.0,5.0,5,44,0.587585239,0.279444057,0.614982182,0.539334297,1,63
1,0,0,999,0.0,0.0,1,44,0.579467097,0.279178917,0.595784578,0.582182304,1,64
1,0,0,0,1.0,1.0,1,44,0.579467097,0.279178917,0.595784578,0.582182304,1,65
1,0,0,999,0.0,0.0,1,44,0.568686565,0.253663892,0.579914898,0.619039523,1,66
1,0,0,0,0.0,0.0,1,44,0.568686565,0.253663892,0.579914898,0.619039523,1,67
1,0,0,999,0.0,0.0,1,44,0.614107529,0.254413908,0.587165568,0.605424744,1,68
0,1,1,0,0.0,0.0,1,44,0.614107529,0.254413908,0.587165568,0.605424744,1,69
0,1,1,999,0.0,0.0,1,44,0.627354444,0.250582793,0.570586118,0.602775585,1,70
0,1,0,0,1.0,1.0,1,44,0.627354444,0.250582793,0.570586118,0.602775585,1,71
1,0,1,999,0.0,0.0,5,44,0.569469585,0.263713249,0.587060657,0.596489702,1,72
0,1,0,1,1.0,5.0,5,44,0.569469585,0.263713249,0.587060657,0.596489702,1,73
1,0,1,999,0.0,0.0,5,44,0.551905748,0.254437143,0.575511237,0.564514237,1,74
1,0,1,1,1.0,5.0,5,44,0.551905748,0.254437143,0.575511237,0.564514237,1,75
0,1,1,999,0.0,0.0,1,44,0.539953328,0.266288943,0.587821433,0.567322836,1,76
0,1,0,0,1.0,1.0,1,44,0.539953328,0.266288943,0.587821433,0.567322836,1,77
0,1,1,999,0.0,0.0,5,44,0.551216151,0.268549271,0.589603899,0.60757603,1,78
0,1,1,1,1.0,5.0,5,44,0.551216151,0.268549271,0.589603899,0.60757603,1,79
1,0,1,999,0.0,0.0,1,44,0.575166363,0.280918591,0.600866722,0.622527075,1,80
1,0,1,1,1.0,1.0,1,44,0.575166363,0.280918591,0.600866722,0.622527075,1,81
0,1,1,999,0.0,0.0,1,44,0.574731459,0.316863052,0.627497235,0.675320315,1,82
0,1,1,1,1.0,1.0,1,44,0.574731459,0.316863052,0.627497235,0.675320315,1,83
0,1,1,999,0.0,0.0,5,44,0.59703918,0.342319918,0.607873966,0.699285225,1,84
0,1,1,1,1.0,5.0,5,44,0.59703918,0.342319918,0.607873966,0.699285225,1,85
0,1,1,999,0.0,0.0,5,44,0.603123936,0.351697233,0.64393058,0.676746498,1,86
1,0,1,1,1.0,5.0,5,44,0.603123936,0.351697233,0.64393058,0.676746498,1,87
0,1,1,999,0.0,0.0,5,44,0.588242983,0.331683383,0.653307894,0.669121377,1,88
1,0,1,1,1.0,5.0,5,44,0.588242983,0.331683383,0.653307894,0.669121377,1,89
1,0,1,999,0.0,0.0,1,44,0.583620901,0.307483294,0.650652331,0.656316654,1,90
0,1,1,1,0.0,0.0,1,44,0.583620901,0.307483294,0.650652331,0.656316654,1,91
1,0,0,999,0.0,0.0,1,44,0.567033453,0.306711943,0.656279163,0.655344953,1,92
0,1,1,1,1.0,1.0,1,44,0.567033453,0.306711943,0.656279163,0.655344953,1,93
0,1,0,999,0.0,0.0,1,44,0.523923925,0.28878892,0.624097091,0.648230608,1,94
0,1,1,1,1.0,1.0,1,44,0.523923925,0.28878892,0.624097091,0.648230608,1,95
1,0,0,999,0.0,0.0,1,44,0.516837178,0.343725253,0.609216138,0.665731041,1,96
1,0,1,1,1.0,1.0,1,44,0.516837178,0.343725253,0.609216138,0.665731041,1,97
0,1,0,999,0.0,0.0,5,44,0.561090972,0.364798217,0.614898291,0.658295835,1,98
1,0,0,0,0.0,0.0,5,44,0.561090972,0.364798217,0.614898291,0.658295835,1,99
0,1,0,999,0.0,0.0,1,44,0.540845846,0.346873225,0.630505561,0.663240634,1,100
0,1,1,0,0.0,0.0,1,44,0.540845846,0.346873225,0.630505561,0.663240634,1,101
1,0,1,999,0.0,0.0,5,44,0.54541196,0.328106646,0.660660034,0.703283713,1,102
1,0,0,0,0.0,0.0,5,44,0.54541196,0.328106646,0.660660034,0.703283713,1,103
1,0,1,999,0.0,0.0,1,44,0.490101831,0.308345955,0.660442585,0.677923613,1,104
0,1,1,1,0.0,0.0,1,44,0.490101831,0.308345955,0.660442585,0.677923613,1,105
0,1,0,999,0.0,0.0,1,44,0.45359016,0.275579428,0.659439968,0.697476538,1,106
0,1,0,0,0.0,0.0,1,44,0.45359016,0.275579428,0.659439968,0.697476538,1,107
1,0,1,999,0.0,0.0,5,44,0.409853717,0.27986609,0.626278561,0.660613592,1,108
0,1,1,0,0.0,0.0,5,44,0.409853717,0.27986609,0.626278561,0.660613592,1,109
0,1,1,999,0.0,0.0,5,44,0.415612845,0.261941099,0.600763536,0.65775227,1,110
0,1,1,1,0.0,0.0,5,44,0.415612845,0.261941099,0.600763536,0.65775227,1,111
0,1,0,999,0.0,0.0,5,44,0.392463804,0.273543677,0.587555124,0.606026433,1,112
1,0,0,0,0.0,0.0,5,44,0.392463804,0.273543677,0.587555124,0.606026433,1,113
0,1,0,999,0.0,0.0,1,44,0.408907239,0.306246611,0.573940345,0.629442258,1,114
0,1,1,0,1.0,1.0,1,44,0.408907239,0.306246611,0.573940345,0.629442258,1,115
1,0,0,999,0.0,0.0,5,44,0.413930837,0.26216692,0.612654567,0.672001487,1,116
1,0,1,0,0.0,0.0,5,44,0.413930837,0.26216692,0.612654567,0.672001487,1,117
0,1,1,999,0.0,0.0,1,44,0.439875939,0.270994487,0.57697801,0.666310702,1,118
0,1,0,0,1.0,1.0,1,44,0.439875939,0.270994487,0.57697801,0.666310702,1,119
0,1,1,999,0.0,0.0,5,44,0.426728857,0.258522581,0.608711491,0.649253568,1,120
0,1,0,1,1.0,5.0,5,44,0.426728857,0.258522581,0.608711491,0.649253568,1,121
1,0,1,999,0.0,0.0,1,44,0.411847903,0.266851809,0.660689218,0.634081117,1,122
0,1,0,1,1.0,1.0,1,44,0.411847903,0.266851809,0.660689218,0.634081117,1,123
1,0,1,999,0.0,0.0,5,44,0.415796799,0.257559886,0.677615739,0.703688967,1,124
1,0,0,1,1.0,5.0,5,44,0.415796799,0.257559886,0.677615739,0.703688967,1,125
0,1,1,999,0.0,0.0,1,44,0.383906159,0.291339442,0.675094495,0.658085523,1,126
1,0,0,1,1.0,1.0,1,44,0.383906159,0.291339442,0.675094495,0.658085523,1,127
0,1,1,999,0.0,0.0,5,44,0.370291379,0.269752425,0.692367806,0.67129473,1,128
0,1,0,1,0.0,0.0,5,44,0.370291379,0.269752425,0.692367806,0.67129473,1,129
0,1,1,999,0.0,0.0,5,44,0.369361568,0.265023357,0.678941954,0.691639057,1,130
0,1,0,0,1.0,5.0,5,44,0.369361568,0.265023357,0.678941954,0.691639057,1,131
1,0,1,999,0.0,0.0,5,44,0.388915859,0.273834713,0.67427626,0.699650301,1,132
0,1,0,0,1.0,5.0,5,44,0.388915859,0.273834713,0.67427626,0.699650301,1,133
1,0,1,999,0.0,0.0,5,44,0.41063568,0.314096556,0.640665131,0.744763546,1,134
0,1,1,1,1.0,5.0,5,44,0.41063568,0.314096556,0.640665131,0.744763546,1,135
1,0,1,999,0.0,0.0,5,44,0.399423321,0.313234239,0.642997471,0.708251875,1,136
0,1,0,0,1.0,5.0,5,44,0.399423321,0.313234239,0.642997471,0.708251875,1,137
0,1,1,999,0.0,0.0,5,44,0.444844285,0.310353365,0.645368352,0.746966098,1,138
0,1,0,0,0.0,0.0,5,44,0.444844285,0.310353365,0.645368352,0.746966098,1,139
1,0,1,999,0.0,0.0,5,44,0.436204008,0.265285108,0.687757126,0.741431324,1,140
0,1,1,0,1.0,5.0,5,44,0.436204008,0.265285108,0.687757126,0.741431324,1,141
1,0,1,999,0.0,0.0,5,44,0.447466831,0.268022987,0.691057544,0.737220069,1,142
0,1,1,1,0.0,0.0,5,44,0.447466831,0.268022987,0.691057544,0.737220069,1,143
0,1,1,999,0.0,0.0,1,44,0.424512072,0.263616021,0.717574132,0.738815021,1,144
1,0,1,1,0.0,0.0,1,44,0.424512072,0.263616021,0.717574132,0.738815021,1,145
0,1,1,999,0.0,0.0,5,44,0.436711082,0.282439279,0.665020178,0.732624069,1,146
1,0,0,0,0.0,0.0,5,44,0.436711082,0.282439279,0.665020178,0.732624069,1,147
0,1,0,999,0.0,0.0,5,44,0.402676513,0.309365413,0.661934606,0.741919065,1,148
1,0,1,0,0.0,0.0,5,44,0.402676513,0.309365413,0.661934606,0.741919065,1,149
0,1,0,999,0.0,0.0,5,44,0.34579847,0.308780982,0.643168027,0.742806467,1,150
1,0,0,0,1.0,5.0,5,44,0.34579847,0.308780982,0.643168027,0.742806467,1,151
0,1,0,999,0.0,0.0,1,44,0.361523517,0.296249528,0.612932222,0.734062486,1,152
1,0,0,0,0.0,0.0,1,44,0.361523517,0.296249528,0.612932222,0.734062486,1,153
0,1,1,999,0.0,0.0,5,44,0.424539085,0.288576427,0.62493677,0.688994229,1,154
1,0,1,1,1.0,5.0,5,44,0.424539085,0.288576427,0.62493677,0.688994229,1,155
0,1,1,999,0.0,0.0,5,44,0.44812216,0.295904655,0.656155129,0.71077691,1,156
1,0,0,0,0.0,0.0,5,44,0.44812216,0.295904655,0.656155129,0.71077691,1,157
0,1,1,999,0.0,0.0,5,44,0.468531084,0.315458947,0.663769629,0.734286757,1,158
0,1,1,0,0.0,0.0,5,44,0.468531084,0.315458947,0.663769629,0.734286757,1,159
0,1,0,999,0.0,0.0,1,44,0.456522951,0.339423857,0.68104294,0.745155615,1,160
0,1,0,0,0.0,0.0,1,44,0.456522951,0.339423857,0.68104294,0.745155615,1,161
0,1,0,999,0.0,0.0,1,44,0.469944006,0.315558212,0.717533263,0.749899586,1,162
1,0,1,0,0.0,0.0,1,44,0.469944006,0.315558212,0.717533263,0.749899586,1,163
1,0,1,999,0.0,0.0,1,44,0.47502204,0.289979791,0.736168374,0.725262035,1,164
0,1,0,1,1.0,1.0,1,44,0.47502204,0.289979791,0.736168374,0.725262035,1,165
1,0,1,999,0.0,0.0,1,44,0.469817817,0.295297713,0.72363692,0.737853892,1,166
0,1,0,1,0.0,0.0,1,44,0.469817817,0.295297713,0.72363692,0.737853892,1,167
0,1,1,999,0.0,0.0,5,44,0.492053515,0.298062061,0.713732151,0.709684842,1,168
1,0,0,0,1.0,5.0,5,44,0.492053515,0.298062061,0.713732151,0.709684842,1,169
1,0,1,999,0.0,0.0,1,44,0.49211058,0.287867975,0.698200012,0.710560201,1,170
0,1,1,1,1.0,1.0,1,44,0.49211058,0.287867975,0.698200012,0.710560201,1,171
0,1,1,999,0.0,0.0,5,44,0.457257445,0.276655616,0.692341829,0.741255787,1,172
1,0,1,1,1.0,5.0,5,44,0.457257445,0.276655616,0.692341829,0.741255787,1,173
1,0,1,999,0.0,0.0,1,44,0.470953565,0.262704517,0.691803404,0.740456184,1,174
0,1,0,1,0.0,0.0,1,44,0.470953565,0.262704517,0.691803404,0.740456184,1,175
1,0,1,999,0.0,0.0,1,44,0.522931292,0.304777344,0.638223159,0.733127164,1,176
1,0,0,0,0.0,0.0,1,44,0.522931292,0.304777344,0.638223159,0.733127164,1,177
1,0,1,999,0.0,0.0,5,44,0.534194114,0.345037404,0.621942967,0.68274492,1,178
0,1,1,1,1.0,5.0,5,44,0.534194114,0.345037404,0.621942967,0.68274492,1,179
1,0,1,999,0.0,0.0,1,44,0.534007072,0.326270825,0.606683243,0.671815374,1,180
1,0,1,1,1.0,1.0,1,44,0.534007072,0.326270825,0.606683243,0.671815374,1,181
1,0,1,999,0.0,0.0,1,44,0.505760994,0.315352864,0.626410183,0.697576577,1,182
1,0,1,0,0.0,0.0,1,44,0.505760994,0.315352864,0.626410183,0.697576577,1,183
0,1,0,999,0.0,0.0,5,44,0.510787531,0.307837501,0.62046578,0.700876995,1,184
1,0,1,1,1.0,5.0,5,44,0.510787531,0.307837501,0.62046578,0.700876995,1,185
1,0,0,999,0.0,0.0,5,44,0.524483651,0.28083344,0.590727106,0.680949265,1,186
1,0,0,0,0.0,0.0,5,44,0.524483651,0.28083344,0.590727106,0.680949265,1,187
1,0,0,999,0.0,0.0,5,44,0.523783954,0.27701016,0.572529887,0.657944395,1,188
1,0,1,1,1.0,5.0,5,44,0.523783954,0.27701016,0.572529887,0.657944395,1,189
0,1,0,999,0.0,0.0,1,44,0.527990153,0.280504651,0.61564088,0.683783553,1,190
0,1,1,0,1.0,1.0,1,44,0.527990153,0.280504651,0.61564088,0.683783553,1,191
1,0,0,999,0.0,0.0,1,44,0.532196353,0.254481135,0.592815521,0.705728422,1,192
0,1,1,0,1.0,1.0,1,44,0.532196353,0.254481135,0.592815521,0.705728422,1,193
1,0,0,999,0.0,0.0,5,44,0.526907091,0.261799057,0.547747265,0.71393518,1,194
0,1,1,0,0.0,0.0,5,44,0.526907091,0.261799057,0.547747265,0.71393518,1,195
0,1,0,999,0.0,0.0,1,44,0.526479293,0.257925799,0.583303226,0.749406024,1,196
1,0,0,0,0.0,0.0,1,44,0.526479293,0.257925799,0.583303226,0.749406024,1,197
0,1,1,999,0.0,0.0,1,44,0.500707061,0.290168038,0.570094815,0.746544702,1,198
0,1,0,0,0.0,0.0,1,44,0.500707061,0.290168038,0.570094815,0.746544702,1,199
1,0,1,999,0.0,0.0,5,44,0.487081214,0.301430861,0.549404843,0.748396653,1,200
1,0,1,1,1.0,5.0,5,44,0.487081214,0.301430861,0.549404843,0.748396653,1,201
1,0,1,999,0.0,0.0,5,44,0.457962677,0.298775298,0.55696846,0.704700122,1,202
0,1,0,1,0.0,0.0,5,44,0.457962677,0.298775298,0.55696846,0.704700122,1,203
1,0,1,999,0.0,0.0,5,44,0.447751995,0.31062422,0.575257101,0.649663763,1,204
1,0,0,0,1.0,5.0,5,44,0.447751995,0.31062422,0.575257101,0.649663763,1,205
0,1,1,999,0.0,0.0,5,44,0.428433921,0.287493718,0.604670304,0.633692235,1,206
1,0,1,1,1.0,5.0,5,44,0.428433921,0.287493718,0.604670304,0.633692235,1,207
1,0,1,999,0.0,0.0,1,44,0.428119632,0.276667726,0.612167905,0.687514144,1,208
0,1,0,0,0.0,0.0,1,44,0.428119632,0.276667726,0.612167905,0.687514144,1,209
1,0,0,999,0.0,0.0,5,44,0.435261236,0.276857014,0.650511068,0.709296824,1,210
0,1,0,0,0.0,0.0,5,44,0.435261236,0.276857014,0.650511068,0.709296824,1,211
1,0,0,999,0.0,0.0,1,44,0.448540759,0.308075373,0.637085216,0.740745374,1,212
0,1,1,0,0.0,0.0,1,44,0.448540759,0.308075373,0.637085216,0.740745374,1,213
0,1,1,999,0.0,0.0,1,44,0.437260477,0.290150381,0.648457105,0.746840512,1,214
0,1,0,0,1.0,1.0,1,44,0.437260477,0.290150381,0.648457105,0.746840512,1,215
0,1,1,999,0.0,0.0,5,44,0.421209655,0.278870099,0.678895639,0.714445265,1,216
0,1,1,1,1.0,5.0,5,44,0.421209655,0.278870099,0.678895639,0.714445265,1,217
0,1,1,999,0.0,0.0,5,44,0.461469715,0.28205666,0.660267771,0.709075271,1,218
0,1,1,1,1.0,5.0,5,44,0.461469715,0.28205666,0.660267771,0.709075271,1,219
0,1,1,999,0.0,0.0,5,44,0.447117344,0.261912505,0.643888332,0.739513805,1,220
1,0,0,1,0.0,0.0,5,44,0.447117344,0.261912505,0.643888332,0.739513805,1,221
0,1,1,999,0.0,0.0,5,44,0.442234045,0.281639445,0.639481366,0.729319719,1,222
0,1,0,0,0.0,0.0,5,44,0.442234045,0.281639445,0.639481366,0.729319719,1,223
0,1,1,999,0.0,0.0,1,44,0.464311691,0.266107306,0.630035827,0.745223415,1,224
1,0,1,1,0.0,0.0,1,44,0.464311691,0.266107306,0.630035827,0.745223415,1,225
1,0,0,999,0.0,0.0,5,44,0.438445553,0.259756425,0.595322739,0.710215698,1,226
0,1,1,1,0.0,0.0,5,44,0.438445553,0.259756425,0.595322739,0.710215698,1,227
1,0,0,999,0.0,0.0,5,44,0.430961851,0.258776053,0.605205651,0.709631268,1,228
1,0,1,0,1.0,5.0,5,44,0.430961851,0.258776053,0.605205651,0.709631268,1,229
1,0,0,999,0.0,0.0,1,44,0.439435523,0.298357137,0.58872538,0.717194885,1,230
0,1,0,1,1.0,1.0,1,44,0.439435523,0.298357137,0.58872538,0.717194885,1,231
0,1,0,999,0.0,0.0,5,44,0.487965888,0.287576605,0.579115964,0.695014049,1,232
0,1,1,0,0.0,0.0,5,44,0.487965888,0.287576605,0.579115964,0.695014049,1,233
1,0,0,999,0.0,0.0,1,44,0.520647055,0.294819625,0.599302867,0.697234646,1,234
1,0,0,0,0.0,0.0,1,44,0.520647055,0.294819625,0.599302867,0.697234646,1,235
0,1,1,999,0.0,0.0,5,44,0.533061169,0.318590877,0.612998987,0.668195019,1,236
0,1,0,1,1.0,5.0,5,44,0.533061169,0.318590877,0.612998987,0.668195019,1,237
0,1,1,999,0.0,0.0,1,44,0.56479465,0.315479086,0.642493588,0.697107713,1,238
1,0,0,1,1.0,1.0,1,44,0.56479465,0.315479086,0.642493588,0.697107713,1,239
0,1,1,999,0.0,0.0,5,44,0.565291737,0.321328316,0.616988858,0.664158541,1,240
1,0,0,1,0.0,0.0,5,44,0.565291737,0.321328316,0.616988858,0.664158541,1,241
0,1,1,999,0.0,0.0,1,44,0.562897261,0.279971584,0.597670784,0.666223952,1,242
1,0,1,1,0.0,0.0,1,44,0.562897261,0.279971584,0.597670784,0.666223952,1,243
1,0,1,999,0.0,0.0,5,44,0.504446083,0.263137971,0.593639448,0.675053188,1,244
0,1,0,0,0.0,0.0,5,44,0.504446083,0.263137971,0.593639448,0.675053188,1,245
0,1,1,999,0.0,0.0,5,44,0.49915682,0.253301101,0.614851168,0.664135228,1,246
0,1,0,1,1.0,5.0,5,44,0.49915682,0.253301101,0.614851168,0.664135228,1,247
1,0,1,999,0.0,0.0,5,44,0.519274905,0.282787775,0.610482459,0.632046821,1,248
1,0,0,1,1.0,5.0,5,44,0.519274905,0.282787775,0.610482459,0.632046821,1,249
0,1,1,999,0.0,0.0,5,44,0.501711068,0.298243848,0.620933223,0.668537145,1,250
0,1,1,0,0.0,0.0,5,44,0.501711068,0.298243848,0.620933223,0.668537145,1,251
0,1,1,999,0.0,0.0,5,44,0.499361601,0.33006881,0.600330989,0.647811059,1,252
0,1,0,1,0.0,0.0,5,44,0.499361601,0.33006881,0.600330989,0.647811059,1,253
0,1,0,999,0.0,0.0,5,44,0.506556637,0.327627872,0.646805542,0.662468159,1,254
0,1,0,0,0.0,0.0,5,44,0.506556637,0.327627872,0.646805542,0.662468159,1,255
0,1,0,999,0.0,0.0,1,44,0.523800469,0.315515765,0.673499299,0.610742322,1,256
0,1,1,0,0.0,0.0,1,44,0.523800469,0.315515765,0.673499299,0.610742322,1,257
1,0,1,999,0.0,0.0,5,44,0.502737904,0.304384066,0.645566651,0.611239409,1,258
1,0,1,1,0.0,0.0,5,44,0.502737904,0.304384066,0.645566651,0.611239409,1,259
0,1,1,999,0.0,0.0,5,44,0.539546015,0.352914431,0.69835989,0.619496381,1,260
0,1,0,1,1.0,5.0,5,44,0.539546015,0.352914431,0.69835989,0.619496381,1,261
0,1,1,999,0.0,0.0,5,44,0.537024771,0.34597884,0.690538793,0.598770295,1,262
0,1,0,0,1.0,5.0,5,44,0.537024771,0.34597884,0.690538793,0.598770295,1,263
1,0,1,999,0.0,0.0,5,44,0.517706697,0.349279258,0.687427003,0.601646579,1,264
0,1,0,0,1.0,5.0,5,44,0.517706697,0.349279258,0.687427003,0.601646579,1,265
0,1,1,999,0.0,0.0,1,44,0.481458196,0.373673399,0.708646753,0.596613272,1,266
1,0,0,1,1.0,1.0,1,44,0.481458196,0.373673399,0.708646753,0.596613272,1,267
1,0,1,999,0.0,0.0,1,44,0.51381213,0.39222645,0.713268076,0.60821585,1,268
0,1,0,1,1.0,1.0,1,44,0.51381213,0.39222645,0.713268076,0.60821585,1,269
0,1,1,999,0.0,0.0,1,44,0.500603719,0.363228795,0.724553933,0.594485184,1,270
1,0,0,1,1.0,1.0,1,44,0.500603719,0.363228795,0.724553933,0.594485184,1,271
1,0,1,999,0.0,0.0,5,44,0.507745322,0.313520262,0.712430499,0.612773213,1,272
0,1,0,1,1.0,5.0,5,44,0.507745322,0.313520262,0.712430499,0.612773213,1,273
1,0,1,999,0.0,0.0,1,44,0.527932226,0.268452006,0.682194694,0.628308772,1,274
1,0,0,1,1.0,1.0,1,44,0.527932226,0.268452006,0.682194694,0.628308772,1,275
0,1,1,999,0.0,0.0,1,44,0.566604953,0.268186866,0.626206976,0.655946384,1,276
1,0,0,1,1.0,1.0,1,44,0.566604953,0.268186866,0.626206976,0.655946384,1,277
1,0,1,999,0.0,0.0,5,44,0.533296858,0.275365311,0.652900734,0.668538241,1,278
1,0,0,0,0.0,0.0,5,44,0.533296858,0.275365311,0.652900734,0.668538241,1,279
0,1,1,999,0.0,0.0,5,44,0.547519135,0.270482011,0.629832685,0.665181204,1,280
0,1,0,1,1.0,5.0,5,44,0.547519135,0.270482011,0.629832685,0.665181204,1,281
1,0,1,999,0.0,0.0,5,44,0.552837057,0.278887338,0.635657705,0.68366718,1,282
1,0,0,1,1.0,5.0,5,44,0.552837057,0.278887338,0.635657705,0.68366718,1,283
1,0,1,999,0.0,0.0,1,44,0.496849339,0.286028942,0.654210756,0.639467829,1,284
